"No.","Time","Source","Destination","Protocol","Length","Type","Code","Timestamp from icmp data","Info"
"146","64.831619160","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:11:54.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=61/15616, ttl=64 (request in 145)"
"147","65.535280901","fe80::649c:b6ff:fe2f:e775","ff02::2","ICMPv6","70","","","","Router Solicitation from 66:9c:b6:2f:e7:75"
"148","65.537054060","fe80::30a9:d8ff:fe7b:1c68","ff02::2","ICMPv6","70","","","","Router Solicitation from 32:a9:d8:7b:1c:68"
"149","65.855412675","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:11:55.000000000 PDT","Echo (ping) request  id=0x0e90, seq=62/15872, ttl=64 (reply in 150)"
"150","65.855437415","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:11:55.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=62/15872, ttl=64 (request in 149)"
"151","66.879031371","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:11:56.000000000 PDT","Echo (ping) request  id=0x0e90, seq=63/16128, ttl=64 (reply in 152)"
"152","66.879070951","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:11:56.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=63/16128, ttl=64 (request in 151)"
"153","67.583551342","fe80::88f0:dbff:feac:b74d","ff02::2","ICMPv6","70","","","","Router Solicitation from 8a:f0:db:ac:b7:4d"
"154","67.903070819","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:11:57.000000000 PDT","Echo (ping) request  id=0x0e90, seq=64/16384, ttl=64 (reply in 155)"
"155","67.903114109","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:11:57.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=64/16384, ttl=64 (request in 154)"
"156","68.927570166","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:11:58.000000000 PDT","Echo (ping) request  id=0x0e90, seq=65/16640, ttl=64 (reply in 157)"
"157","68.927606980","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:11:58.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=65/16640, ttl=64 (request in 156)"
"158","69.951511213","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:00.000000000 PDT","Echo (ping) request  id=0x0e90, seq=66/16896, ttl=64 (reply in 159)"
"159","69.951551217","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:00.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=66/16896, ttl=64 (request in 158)"
"160","70.626720911","fe80::649c:b6ff:fe2f:e775","ff02::fb","MDNS","107","","","","Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question"
"161","70.975543842","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:01.000000000 PDT","Echo (ping) request  id=0x0e90, seq=67/17152, ttl=64 (reply in 162)"
"162","70.975583907","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:01.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=67/17152, ttl=64 (request in 161)"
"163","71.999045724","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:02.000000000 PDT","Echo (ping) request  id=0x0e90, seq=68/17408, ttl=64 (reply in 164)"
"164","71.999085324","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:02.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=68/17408, ttl=64 (request in 163)"
"165","73.023504021","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:03.000000000 PDT","Echo (ping) request  id=0x0e90, seq=69/17664, ttl=64 (reply in 166)"
"166","73.023544939","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:03.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=69/17664, ttl=64 (request in 165)"
"167","74.047005550","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:04.000000000 PDT","Echo (ping) request  id=0x0e90, seq=70/17920, ttl=64 (reply in 168)"
"168","74.047031037","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:04.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=70/17920, ttl=64 (request in 167)"
"169","75.070934700","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:05.000000000 PDT","Echo (ping) request  id=0x0e90, seq=71/18176, ttl=64 (reply in 170)"
"170","75.070972489","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:05.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=71/18176, ttl=64 (request in 169)"
"171","76.095156276","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:06.000000000 PDT","Echo (ping) request  id=0x0e90, seq=72/18432, ttl=64 (reply in 172)"
"172","76.095192639","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:06.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=72/18432, ttl=64 (request in 171)"
"173","77.119534085","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:07.000000000 PDT","Echo (ping) request  id=0x0e90, seq=73/18688, ttl=64 (reply in 174)"
"174","77.119586081","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:07.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=73/18688, ttl=64 (request in 173)"
"175","78.143315024","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:08.000000000 PDT","Echo (ping) request  id=0x0e90, seq=74/18944, ttl=64 (reply in 176)"
"176","78.143356204","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:08.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=74/18944, ttl=64 (request in 175)"
"177","79.167049388","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:09.000000000 PDT","Echo (ping) request  id=0x0e90, seq=75/19200, ttl=64 (reply in 178)"
"178","79.167091200","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:09.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=75/19200, ttl=64 (request in 177)"
"179","80.191015126","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:10.000000000 PDT","Echo (ping) request  id=0x0e90, seq=76/19456, ttl=64 (reply in 180)"
"180","80.191059736","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:10.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=76/19456, ttl=64 (request in 179)"
"181","81.215308724","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:11.000000000 PDT","Echo (ping) request  id=0x0e90, seq=77/19712, ttl=64 (reply in 182)"
"182","81.215339007","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:11.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=77/19712, ttl=64 (request in 181)"
"183","81.919525070","fe80::f842:52ff:fe0f:a44c","ff02::2","ICMPv6","70","","","","Router Solicitation from fa:42:52:0f:a4:4c"
"184","81.919640302","fe80::c84a:f6ff:fe85:b12c","ff02::2","ICMPv6","70","","","","Router Solicitation from ca:4a:f6:85:b1:2c"
"185","82.239233580","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:12.000000000 PDT","Echo (ping) request  id=0x0e90, seq=78/19968, ttl=64 (reply in 186)"
"186","82.239276895","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:12.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=78/19968, ttl=64 (request in 185)"
"187","83.263110344","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:13.000000000 PDT","Echo (ping) request  id=0x0e90, seq=79/20224, ttl=64 (reply in 188)"
"188","83.263148584","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:13.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=79/20224, ttl=64 (request in 187)"
"189","84.287533361","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:14.000000000 PDT","Echo (ping) request  id=0x0e90, seq=80/20480, ttl=64 (reply in 190)"
"190","84.287574550","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:14.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=80/20480, ttl=64 (request in 189)"
"191","85.315037078","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:15.000000000 PDT","Echo (ping) request  id=0x0e90, seq=81/20736, ttl=64 (reply in 192)"
"192","85.315081554","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:15.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=81/20736, ttl=64 (request in 191)"
"193","86.335269997","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:16.000000000 PDT","Echo (ping) request  id=0x0e90, seq=82/20992, ttl=64 (reply in 194)"
"194","86.335318758","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:16.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=82/20992, ttl=64 (request in 193)"
"195","87.359458156","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:17.000000000 PDT","Echo (ping) request  id=0x0e90, seq=83/21248, ttl=64 (reply in 196)"
"196","87.359489627","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:17.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=83/21248, ttl=64 (request in 195)"
"197","88.383090007","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:18.000000000 PDT","Echo (ping) request  id=0x0e90, seq=84/21504, ttl=64 (reply in 198)"
"198","88.383126760","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:18.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=84/21504, ttl=64 (request in 197)"
"199","89.407533813","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:19.000000000 PDT","Echo (ping) request  id=0x0e90, seq=85/21760, ttl=64 (reply in 200)"
"200","89.407570041","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:19.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=85/21760, ttl=64 (request in 199)"
"201","90.431100280","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:20.000000000 PDT","Echo (ping) request  id=0x0e90, seq=86/22016, ttl=64 (reply in 202)"
"202","90.431137435","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:20.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=86/22016, ttl=64 (request in 201)"
"203","91.455463931","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:21.000000000 PDT","Echo (ping) request  id=0x0e90, seq=87/22272, ttl=64 (reply in 204)"
"204","91.455517937","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:21.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=87/22272, ttl=64 (request in 203)"
"205","92.479145050","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:22.000000000 PDT","Echo (ping) request  id=0x0e90, seq=88/22528, ttl=64 (reply in 206)"
"206","92.479275560","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:22.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=88/22528, ttl=64 (request in 205)"
"207","93.439597703","3e:91:d2:d0:13:52","8a:f0:db:ac:b7:4d","ARP","42","","","","Who has 10.0.0.1? Tell 10.0.0.2"
"208","93.439653037","8a:f0:db:ac:b7:4d","3e:91:d2:d0:13:52","ARP","42","","","","10.0.0.1 is at 8a:f0:db:ac:b7:4d"
"209","93.503152638","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:23.000000000 PDT","Echo (ping) request  id=0x0e90, seq=89/22784, ttl=64 (reply in 210)"
"210","93.503201343","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:23.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=89/22784, ttl=64 (request in 209)"
"211","94.527579209","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:24.000000000 PDT","Echo (ping) request  id=0x0e90, seq=90/23040, ttl=64 (reply in 212)"
"212","94.527653911","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:24.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=90/23040, ttl=64 (request in 211)"
"213","95.551124426","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:25.000000000 PDT","Echo (ping) request  id=0x0e90, seq=91/23296, ttl=64 (reply in 214)"
"214","95.551162432","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:25.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=91/23296, ttl=64 (request in 213)"
"215","96.575016430","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:26.000000000 PDT","Echo (ping) request  id=0x0e90, seq=92/23552, ttl=64 (reply in 216)"
"216","96.575061870","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:26.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=92/23552, ttl=64 (request in 215)"
"217","97.603465687","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:27.000000000 PDT","Echo (ping) request  id=0x0e90, seq=93/23808, ttl=64 (reply in 218)"
"218","97.603510310","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:27.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=93/23808, ttl=64 (request in 217)"
"219","98.623394309","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:28.000000000 PDT","Echo (ping) request  id=0x0e90, seq=94/24064, ttl=64 (reply in 220)"
"220","98.623437169","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:28.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=94/24064, ttl=64 (request in 219)"
"221","99.647435877","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:29.000000000 PDT","Echo (ping) request  id=0x0e90, seq=95/24320, ttl=64 (reply in 222)"
"222","99.647479887","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:29.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=95/24320, ttl=64 (request in 221)"
"223","100.671571951","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:30.000000000 PDT","Echo (ping) request  id=0x0e90, seq=96/24576, ttl=64 (reply in 224)"
"224","100.671608229","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:30.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=96/24576, ttl=64 (request in 223)"
"225","101.695338431","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:31.000000000 PDT","Echo (ping) request  id=0x0e90, seq=97/24832, ttl=64 (reply in 226)"
"226","101.695380687","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:31.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=97/24832, ttl=64 (request in 225)"
"227","102.719739992","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:32.000000000 PDT","Echo (ping) request  id=0x0e90, seq=98/25088, ttl=64 (reply in 228)"
"228","102.719783854","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:32.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=98/25088, ttl=64 (request in 227)"
"229","103.743595130","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:33.000000000 PDT","Echo (ping) request  id=0x0e90, seq=99/25344, ttl=64 (reply in 230)"
"230","103.743635562","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:33.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=99/25344, ttl=64 (request in 229)"
"231","104.767841962","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:34.000000000 PDT","Echo (ping) request  id=0x0e90, seq=100/25600, ttl=64 (reply in 232)"
"232","104.767882135","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:34.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=100/25600, ttl=64 (request in 231)"
"233","105.791337242","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:35.000000000 PDT","Echo (ping) request  id=0x0e90, seq=101/25856, ttl=64 (reply in 234)"
"234","105.791374507","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:35.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=101/25856, ttl=64 (request in 233)"
"235","106.815158604","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:36.000000000 PDT","Echo (ping) request  id=0x0e90, seq=102/26112, ttl=64 (reply in 236)"
"236","106.815204518","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:36.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=102/26112, ttl=64 (request in 235)"
"237","107.839276482","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:37.000000000 PDT","Echo (ping) request  id=0x0e90, seq=103/26368, ttl=64 (reply in 238)"
"238","107.839316258","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:37.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=103/26368, ttl=64 (request in 237)"
"239","108.862953227","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:38.000000000 PDT","Echo (ping) request  id=0x0e90, seq=104/26624, ttl=64 (reply in 240)"
"240","108.862997267","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:38.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=104/26624, ttl=64 (request in 239)"
"241","109.887068614","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:39.000000000 PDT","Echo (ping) request  id=0x0e90, seq=105/26880, ttl=64 (reply in 242)"
"242","109.887105685","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:39.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=105/26880, ttl=64 (request in 241)"
"243","110.911186483","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:40.000000000 PDT","Echo (ping) request  id=0x0e90, seq=106/27136, ttl=64 (reply in 244)"
"244","110.911222674","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:40.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=106/27136, ttl=64 (request in 243)"
"245","111.935348288","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:41.000000000 PDT","Echo (ping) request  id=0x0e90, seq=107/27392, ttl=64 (reply in 246)"
"246","111.935386711","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:41.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=107/27392, ttl=64 (request in 245)"
"247","112.959092256","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:43.000000000 PDT","Echo (ping) request  id=0x0e90, seq=108/27648, ttl=64 (reply in 248)"
"248","112.959126581","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:43.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=108/27648, ttl=64 (request in 247)"
"249","113.983266207","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:44.000000000 PDT","Echo (ping) request  id=0x0e90, seq=109/27904, ttl=64 (reply in 250)"
"250","113.983306434","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:44.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=109/27904, ttl=64 (request in 249)"
"251","115.007614751","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:45.000000000 PDT","Echo (ping) request  id=0x0e90, seq=110/28160, ttl=64 (reply in 252)"
"252","115.007651557","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:45.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=110/28160, ttl=64 (request in 251)"
"253","116.031170169","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:46.000000000 PDT","Echo (ping) request  id=0x0e90, seq=111/28416, ttl=64 (reply in 254)"
"254","116.031209126","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:46.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=111/28416, ttl=64 (request in 253)"
"255","117.055228278","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:47.000000000 PDT","Echo (ping) request  id=0x0e90, seq=112/28672, ttl=64 (reply in 256)"
"256","117.055260961","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:47.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=112/28672, ttl=64 (request in 255)"
"257","118.079330223","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:48.000000000 PDT","Echo (ping) request  id=0x0e90, seq=113/28928, ttl=64 (reply in 258)"
"258","118.079367381","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:48.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=113/28928, ttl=64 (request in 257)"
"259","119.103129146","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:49.000000000 PDT","Echo (ping) request  id=0x0e90, seq=114/29184, ttl=64 (reply in 260)"
"260","119.103172327","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:49.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=114/29184, ttl=64 (request in 259)"
"261","120.127292920","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:50.000000000 PDT","Echo (ping) request  id=0x0e90, seq=115/29440, ttl=64 (reply in 262)"
"262","120.127345517","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:50.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=115/29440, ttl=64 (request in 261)"
"263","121.151183864","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:51.000000000 PDT","Echo (ping) request  id=0x0e90, seq=116/29696, ttl=64 (reply in 264)"
"264","121.151224802","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:51.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=116/29696, ttl=64 (request in 263)"
"265","122.175135848","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:52.000000000 PDT","Echo (ping) request  id=0x0e90, seq=117/29952, ttl=64 (reply in 266)"
"266","122.175173932","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:52.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=117/29952, ttl=64 (request in 265)"
"267","123.199054777","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:53.000000000 PDT","Echo (ping) request  id=0x0e90, seq=118/30208, ttl=64 (reply in 268)"
"268","123.199095781","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:53.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=118/30208, ttl=64 (request in 267)"
"269","124.224163601","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:54.000000000 PDT","Echo (ping) request  id=0x0e90, seq=119/30464, ttl=64 (reply in 270)"
"270","124.224199895","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:12:54.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=119/30464, ttl=64 (request in 269)"
"271","125.247212160","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:12:55.000000000 PDT","Echo (ping) request  id=0x0e90, seq=120/30720, ttl=64 (reply in 272)"
